item_name;description;veg_comment;price;category;comment;size_comment;price_comment;file_name;menu_link;restaurant_name;menu_type;int_id;update_time
TANQUERAY;;;4,5;GIN;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
HENDRICKS;;;5;GIN;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
GORDON PINK;;;6;GIN;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
GIN MARE;;;8;GIN;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
VECCHIA ROMAGNA;;;4;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
COURVOISIER;;;5,5;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
REMY MARTIN VSOP;;;6,5;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
CALVADOS;;;4,5;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JANNEAU;;;6,5;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
REMY MARTIN XO;;;9;BRANDY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JOS? CUERVO SILVER;;;4;TEQUILA;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JOS? CUERVO REPOSADO;;;4;TEQUILA;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
PATRON XO CAF? SILVER ANEJO REPOSADO;;;8;TEQUILA;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
DON JULIO SILVER ANEJO REPOSADO;;;8;TEQUILA;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
J&B;;;4;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JOHNNIE WALKER BLACK;;;4,5;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JAMESON;;;4;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
JACK DANIELS;;;4,5;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
GLENFIDDICH;;;5;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
MAKERS MARK;;;6,5;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
WOODFORD;;;8;WHISKY/WHISKEY;;25ml;An optional service charge of 12.5% will be added to your bill // Prices are inclusive of VAT.;AdoreREMODrinksMenu.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/AdoreREMODrinksMenu.pdf;Adore Remo;DRINKS;0;20Nov2018
MARCHE ROSSO IGT MONCARO;;;5,6;RED WINE;MONTEPULCIANO/SANGIOVESE;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MALBECH VENETO IGT 2017 “ORNELLA BELLIA”;;;7;RED WINE;100% MALBECH;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MERLOT GRAVE DEL FRIULI DOC 2014;;;7,5;RED WINE;100% MONOVARIETAL MERLOT;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MONTEPULCIANO D’ABRUZZO DOP COLLE CAVALIERI;;;7,5;RED WINE;MONTEPULCIANO;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VALPOLICELLA SUPERIORE DOC ZENATO;;;8,5;RED WINE;CORVINA, RONDINELLA, SANGIOVESE;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHIANTI CLASSICO DOCG 2014 “IL MOLINO DI GRACE”;;;9,5;RED WINE;100% SANGIOVESE;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VALPOLICELLA SUPERIORE RIPASSO DOC;;;30;RED WINE;85% CORVINIA 10% RONDINELLA 5% OSELETA;Half;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BAROLO DOCG 2014 “BENI DI BATASIOLO”;;;40;RED WINE;100% NEBBIOLO;Half;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
AMARONE CLASSICO VALPOLICELLA DOCG;;;43;RED WINE;80% CORVINIA 10% RONDINELLA 10% OSELETA;Half;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MARCHE ROSSO IGT MONCARO;;;16;RED WINE;MONTEPULCIANO/SANGIOVESE;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MALBECH VENETO IGT 2017 “ORNELLA BELLIA”;;;20;RED WINE;100% MALBECH;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MERLOT GRAVE DDEL FRIULI DOC 2014;;;22;RED WINE;100% MONOVARIETAL MERLOT;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MONTEPULCIANO D’ABRUZZO DOP COLLE CAVALIERI;;;22;RED WINE;MONTEPULCIANO;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VALPOLICELLA SUPERIORE DOC ZENATO;;;24;RED WINE;CORVINA, RONDINELLA, SANGIOVESE;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHIANTI CLASSICO DOCG 2014 “IL MOLINO DI GRACE” ;;;28;RED WINE;100% SANGIOVESE;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MARCHE ROSSO IGT MONCARO;;;21;RED WINE;MONTEPULCIANO/SANGIOVESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MALBECH VENETO IGT 2017 “ORNELLA BELLIA”;;;27;RED WINE;100% MALBECH;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MERLOT GRAVE DDEL FRIULI DOC 2014;;;29;RED WINE;100% MONOVARIETAL MERLOT;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MONTEPULCIANO D’ABRUZZO DOP COLLE CAVALIERI M;;;29;RED WINE;MONTEPULCIANO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT NERO ALTOADIGE BLAUBURGUNDER DOC 2017;;;32;RED WINE;100% PINOT NERO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VALPOLICELLA SUPERIORE DOC ZENATO;;;33;RED WINE;CORVINA, RONDINELLA, SANGIOVESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PRIMITIVO IGT SALENTO “VILLA SANTERA”;;;33;RED WINE;100% PRIMITIVO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SALICE SALENTINO RISERVA;;;34;RED WINE;NEGROAMARO MALVASIA NERA DI BRINDISI;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CORVINA SCAIA 2015 TENUTA SANT’ANTONIO;;;36;RED WINE;100% CORVINA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHIANTI CLASSICO DOCG 2014 “IL MOLINO DI GRACE”;;;37;RED WINE;100% SANGIOVESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SANGIOVESE DI ROMAGNA DOC SUPERIORE “GEMME”;;;43;RED WINE;SANGIOVESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
NERO D’AVOLA DUCA DI SALAPARUTA PASSO DELLE MULE 2015;;;46;RED WINE;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CANNONAU DI SARDEGNA DOC 2015 CHERCHI;;;46;RED WINE;100% CANNONAU;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BARBERA D’ALBA SOVRANA DOC 2015 BENI DI BATASIOLO;;;48;RED WINE;100% BARBERA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
ROSSO DI MONTALCINO TENUTA DI SESTA 2014;;;54;RED WINE;100% SANGIOVESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VALPOLICELLA SUPERIORE RIPASSO DOC;;;56;RED WINE;85% CORVINIA 10% RONDINELLA 5% OSELETA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BAROLO DOCG 2014 “BENI DI BATASIOLO”;;;70;RED WINE;100% NEBBIOLO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
AMARONE CLASSICO VALPOLICELLA;;;75;RED WINE;80% CORVINIA 10% RONDINELLA 10% OSELETA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BRUNELLO DI MONTALCINO DOCG 2013;;;90;RED WINE;100% SANGIOVESE GROSSO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
TURRIGA IGT;;;90;RED WINE;85% CANNONAU 5% CARIGNANO 5% BOVALE SARDO 5% MALVASIA NERA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BAROLO BATASIOLO DOCG BRICCOLINA 2010;;;90;RED WINE;100% NEBBIOLO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
TIGNANELLO MARCHESI ANTINORI;;;150;RED WINE;SANGIOVESE CABERNET SAUVIGNON CABERNET FRANC;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
BIONDI SANTI BRUNELLO DI MONTALCINO 2008;;;160;RED WINE;100% SANGIOVESE GROSSO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
GUADO AL TASSO BOLGHERI SUPERIORE ANTINORI 2014;;;185;RED WINE;;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SASSICAIA SAN GUIDO BOLGHERI;;;295;RED WINE;85% CABERNET SAUVIGNON 15% CABERNET FRANC;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MARCHE BIANCO IGT MONCARO;;;5,6;WHITE WINE;TREBBIANO/VERDICCHIO;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO GRAVE DEL FRIULI DOC 2016 PIGHIN;;;7,5;WHITE WINE;MONOVARIETAL PINOT GRIGIO;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
REESLING INCROCIO MANZONI 6.0.13 VENETO IGT 2016;;;7,5;WHITE WINE;100% INCROCIO MANZONI;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VERDICCHIO DEI CASTELLI DI JESI CLASSICO;;;8;WHITE WINE;100% VERDICCHIO;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SAUVIGNON BLANC VALLE DI ISARCO;;;8;WHITE WINE;100% SAUVIGNON;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHARDONNAY GARDA DOC S.CRISTINA;;;8;WHITE WINE;100% CHARDONNAY;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VERMENTINO DI GALLURA SUPERIORE DOCG 2016;;;20;WHITE WINE;100% VERMENTINO;Half;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
GAVI DI GAVI “GRANEE” DOCG 2017 BENI DI BATASIOLO;;;22;WHITE WINE;100% CORTESE;Half;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MARCHE BIANCO IGT MONCARO;;;16;WHITE WINE;TREBBIANO/VERDICCHIO;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO GRAVE DEL FRIULI DOC 2016 PIGHIN;;;21;WHITE WINE;MONOVARIETAL PINOT GRIGIO;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
REESLING INCROCIO MANZONI 6.0.13 VENETO IGT 2016;;;21;WHITE WINE;100% INCROCIO MANZONI;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VERDICCHIO DEI CASTELLI DI JESI CLASSICO;;;23;WHITE WINE;100% VERDICCHIO;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SAUVIGNON BLANC VALLE DI ISARCO;;;23;WHITE WINE;100% SAUVIGNON;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHARDONNAY GARDA DOC S.CRISTINA;;;23;WHITE WINE;100% CHARDONNAY;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
MARCHE BIANCO IGT MONCARO;;;21;WHITE WINE;TREBBIANO/VERDICCHIO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO GRAVE DEL FRIULI DOC 2016 PIGHIN;;;28;WHITE WINE;MONOVARIETAL PINOT GRIGIO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
REESLING INCROCIO MANZONI 6.0.13 VENETO IGT 2016 ;;;28;WHITE WINE;100% INCROCIO MANZONI;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VERDICCHIO DEI CASTELLI DI JESI CLASSICO;;;31;WHITE WINE;100% VERDICCHIO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SAUVIGNON BLANC VALLE DI ISARCO;;;31;WHITE WINE;100% SAUVIGNON;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHARDONNAY GARDA DOC S.CRISTINA;;;31;WHITE WINE;100% CHARDONNAY;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VERMENTINO DI GALLURA SUPERIORE “CUCAIONE”;;;34;WHITE WINE;100% VERMENTINO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT BIANCO ALTO ADIGE WEISSBURGUNDER;;;35;WHITE WINE;PINOT BIANCO/WEISSBURGUNDER;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
GAVI DI GAVI “GRANEE” DOCG 2017 BENI DI BATASIOLO;;;39;WHITE WINE;100% CORTESE;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
GRECO DI TUFO DOCG TENUTA DI ALTAVILLA VILLA MATILDE;;;45;WHITE WINE;100% GRECO;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
LUGANA VIGNETO MASSONI DOC S.CRISTINA 2016;;;46;WHITE WINE;100% TREBBIANO DI LUGANA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
CHARDONNAY BLANC OLTREPO’ PAVESE DOP 2015;;;50;WHITE WINE;100% CHARDONNAY;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
RIBOLLA GIALLA DOC COLLIO TENUTA STELLA;;;55;WHITE WINE;100% RIBOLLA GIALLA;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
VIOGNIER MAREMMA TOSCANA BIANCO DOC 2015;;;65;WHITE WINE;90% VERMENTINO 10% VIOGNER;Bottle;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SCAIA ROSATO TENUTA SANT’ANTONIO;;;6,3;ROSE WINE;;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO BLUSH “ANTICHELLO” 2017;;;7;ROSE WINE;;Glass;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
SCAIA ROSATO TENUTA SANT’ANTONIO;;;18;ROSE WINE;;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
PINOT GRIGIO BLUSH “ANTICHELLO” 2017;;;20;ROSE WINE;;Carafe;;Winelist-NEW-2018-Nov.pdf;https://www.adoreremo.co.uk/wp-content/uploads/2016/09/Winelist-NEW-2018-Nov.pdf;Adore Remo;WINE;0;20Nov2018
